mapred,Identifier
.,Punctuation
LineRecordReader,Identifier
;,Punctuation
"
",Newline
import,Keyword
 ,Whitespace
org,Identifier
.,Punctuation
apache,Identifier
.,Punctuation
hadoop,Identifier
.,Punctuation
mapred,Identifier
.,Punctuation
RecordReader,Identifier
;,Punctuation
"
",Newline
import,Keyword
 ,Whitespace
org,Identifier
.,Punctuation
apache,Identifier
.,Punctuation
hadoop,Identifier
.,Punctuation
mapred,Identifier
.,Punctuation
Reporter,Identifier
;,Punctuation
"
",Newline
"
",Newline
"/**
 * An {@link org.apache.hadoop.mapred.InputFormat} for text files.
 * Each line is a {@link Utf8} key; values are null.
 */",Comment
"
",Newline
public,Keyword
 ,Whitespace
class,Keyword
 ,Whitespace
AvroUtf8InputFormat,Identifier
"
",Newline
  ,Whitespace
extends,Keyword
 ,Whitespace
FileInputFormat,Identifier
<,Operator
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
",",Punctuation
 ,Whitespace
NullWritable,Identifier
>,Operator
"
",Newline
  ,Whitespace
implements,Keyword
 ,Whitespace
JobConfigurable,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
"
",Newline
  ,Whitespace
static,Keyword
 ,Whitespace
class,Keyword
 ,Whitespace
Utf8LineRecordReader,Identifier
 ,Whitespace
implements,Keyword
"
",Newline
    ,Whitespace
RecordReader,Identifier
<,Operator
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
",",Punctuation
 ,Whitespace
NullWritable,Identifier
>,Operator
 ,Whitespace
{,Punctuation
"
",Newline
"
",Newline
    ,Whitespace
private,Keyword
 ,Whitespace
LineRecordReader,Identifier
 ,Whitespace
lineRecordReader,Identifier
;,Punctuation
"
",Newline
    ,Whitespace
"
",Newline
    ,Whitespace
private,Keyword
 ,Whitespace
LongWritable,Identifier
 ,Whitespace
currentKeyHolder,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
new,Keyword
 ,Whitespace
LongWritable,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
private,Keyword
 ,Whitespace
Text,Identifier
 ,Whitespace
currentValueHolder,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
new,Keyword
 ,Whitespace
Text,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
Utf8LineRecordReader,Identifier
(,Punctuation
Configuration,Identifier
 ,Whitespace
job,Identifier
",",Punctuation
 ,Whitespace
"
",Newline
        ,Whitespace
FileSplit,Identifier
 ,Whitespace
split,Identifier
),Punctuation
 ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
this,Keyword
.,Punctuation
lineRecordReader,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
new,Keyword
 ,Whitespace
LineRecordReader,Identifier
(,Punctuation
job,Identifier
",",Punctuation
 ,Whitespace
split,Identifier
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
    ,Whitespace
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
void,Keyword
 ,Whitespace
close,Identifier
(,Punctuation
),Punctuation
 ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
lineRecordReader,Identifier
.,Punctuation
close,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
long,Keyword
 ,Whitespace
getPos,Identifier
(,Punctuation
),Punctuation
 ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
return,Keyword
 ,Whitespace
lineRecordReader,Identifier
.,Punctuation
getPos,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
float,Keyword
 ,Whitespace
getProgress,Identifier
(,Punctuation
),Punctuation
 ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
return,Keyword
 ,Whitespace
lineRecordReader,Identifier
.,Punctuation
getProgress,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
boolean,Keyword
 ,Whitespace
next,Identifier
(,Punctuation
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
 ,Whitespace
key,Identifier
",",Punctuation
 ,Whitespace
NullWritable,Identifier
 ,Whitespace
value,Identifier
),Punctuation
"
",Newline
      ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
boolean,Keyword
 ,Whitespace
success,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
lineRecordReader,Identifier
.,Punctuation
next,Identifier
(,Punctuation
currentKeyHolder,Identifier
",",Punctuation
"
",Newline
          ,Whitespace
currentValueHolder,Identifier
),Punctuation
;,Punctuation
"
",Newline
      ,Whitespace
if,Keyword
 ,Whitespace
(,Punctuation
success,Identifier
),Punctuation
 ,Whitespace
{,Punctuation
"
",Newline
        ,Whitespace
key,Identifier
.,Punctuation
datum,Identifier
(,Punctuation
new,Keyword
 ,Whitespace
Utf8,Identifier
(,Punctuation
currentValueHolder,Identifier
.,Punctuation
getBytes,Identifier
(,Punctuation
),Punctuation
),Punctuation
"
",Newline
            ,Whitespace
.,Punctuation
setLength,Identifier
(,Punctuation
currentValueHolder,Identifier
.,Punctuation
getLength,Identifier
(,Punctuation
),Punctuation
),Punctuation
),Punctuation
;,Punctuation
"
",Newline
      ,Whitespace
},Punctuation
 ,Whitespace
else,Keyword
 ,Whitespace
{,Punctuation
"
",Newline
        ,Whitespace
key,Identifier
.,Punctuation
datum,Identifier
(,Punctuation
null,Keyword
),Punctuation
;,Punctuation
"
",Newline
      ,Whitespace
},Punctuation
"
",Newline
      ,Whitespace
return,Keyword
 ,Whitespace
success,Identifier
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
    ,Whitespace
@,Punctuation
Override,Identifier
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
 ,Whitespace
createKey,Identifier
(,Punctuation
),Punctuation
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
return,Keyword
 ,Whitespace
new,Keyword
 ,Whitespace
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
(,Punctuation
null,Keyword
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
    ,Whitespace
@,Punctuation
Override,Identifier
"
",Newline
    ,Whitespace
public,Keyword
 ,Whitespace
NullWritable,Identifier
 ,Whitespace
createValue,Identifier
(,Punctuation
),Punctuation
 ,Whitespace
{,Punctuation
"
",Newline
      ,Whitespace
return,Keyword
 ,Whitespace
NullWritable,Identifier
.,Punctuation
get,Identifier
(,Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
},Punctuation
"
",Newline
"
",Newline
  ,Whitespace
},Punctuation
"
",Newline
"
",Newline
  ,Whitespace
private,Keyword
 ,Whitespace
CompressionCodecFactory,Identifier
 ,Whitespace
compressionCodecs,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
null,Keyword
;,Punctuation
"
",Newline
"
",Newline
  ,Whitespace
public,Keyword
 ,Whitespace
void,Keyword
 ,Whitespace
configure,Identifier
(,Punctuation
JobConf,Identifier
 ,Whitespace
conf,Identifier
),Punctuation
 ,Whitespace
{,Punctuation
"
",Newline
    ,Whitespace
compressionCodecs,Identifier
 ,Whitespace
=,Operator
 ,Whitespace
new,Keyword
 ,Whitespace
CompressionCodecFactory,Identifier
(,Punctuation
conf,Identifier
),Punctuation
;,Punctuation
"
",Newline
  ,Whitespace
},Punctuation
"
",Newline
"
",Newline
  ,Whitespace
protected,Keyword
 ,Whitespace
boolean,Keyword
 ,Whitespace
isSplitable,Identifier
(,Punctuation
FileSystem,Identifier
 ,Whitespace
fs,Identifier
",",Punctuation
 ,Whitespace
Path,Identifier
 ,Whitespace
file,Identifier
),Punctuation
 ,Whitespace
{,Punctuation
"
",Newline
    ,Whitespace
return,Keyword
 ,Whitespace
compressionCodecs,Identifier
.,Punctuation
getCodec,Identifier
(,Punctuation
file,Identifier
),Punctuation
 ,Whitespace
==,Operator
 ,Whitespace
null,Keyword
;,Punctuation
"
",Newline
  ,Whitespace
},Punctuation
"
",Newline
"
",Newline
  ,Whitespace
@,Punctuation
Override,Identifier
"
",Newline
  ,Whitespace
public,Keyword
 ,Whitespace
RecordReader,Identifier
<,Operator
AvroWrapper,Identifier
<,Operator
Utf8,Identifier
>,Operator
",",Punctuation
 ,Whitespace
NullWritable,Identifier
>,Operator
"
",Newline
    ,Whitespace
getRecordReader,Identifier
(,Punctuation
InputSplit,Identifier
 ,Whitespace
split,Identifier
",",Punctuation
 ,Whitespace
JobConf,Identifier
 ,Whitespace
job,Identifier
",",Punctuation
 ,Whitespace
Reporter,Identifier
 ,Whitespace
reporter,Identifier
),Punctuation
"
",Newline
    ,Whitespace
throws,Keyword
 ,Whitespace
IOException,Identifier
 ,Whitespace
{,Punctuation
"
",Newline
"
",Newline
    ,Whitespace
reporter,Identifier
.,Punctuation
setStatus,Identifier
(,Punctuation
split,Identifier
.,Punctuation
toString,Identifier
(,Punctuation
),Punctuation
),Punctuation
;,Punctuation
"
",Newline
    ,Whitespace
return,Keyword
 ,Whitespace
new,Keyword
 ,Whitespace
Utf8LineRecordReader,Identifier
(,Punctuation
job,Identifier
",",Punctuation
 ,Whitespace
(,Punctuation
FileSplit,Identifier
),Punctuation
 ,Whitespace
split,Identifier
),Punctuation
;,Punctuation
"
",Newline
  ,Whitespace
},Punctuation
"
",Newline
"
",Newline
},Punctuation
"
",Newline
